data,ano,mes,dia_juliano,hora,nucleo_sub_regional,local_recolha,especie,grupo,hcv,hcv_pct,t_ar_c,hr_pct,qa_flags
2020-09-28,2020,9,272,14:07,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.77,77.0,23.7,35.5,
2020-09-28,2020,9,272,14:07,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,P. bravo,Pinhais,1.58,158.0,23.7,35.5,
2020-09-28,2020,9,272,12h50,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.816,81.6,24.7,54.2,
2020-09-28,2020,9,272,12h50,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.7293,72.93,24.7,54.2,
2020-09-28,2020,9,272,13:20,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.85,85.0,27.0,34.5,
2020-09-28,2020,9,272,13:20,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,0.92,92.0,27.0,34.5,
2020-09-28,2020,9,272,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.75,75.0,25.8,37.2,
2020-09-28,2020,9,272,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.91,91.0,25.8,37.2,
2020-09-28,2020,9,272,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.27,27.0,25.8,37.2,
2020-09-28,2020,9,272,14h15,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.85,85.0,24.2,30.0,
2020-09-28,2020,9,272,14h22,AML e Alentejo Litoral,Monsanto - Lisboa,Carrasco,Matos mediterrânicos,0.8035,80.35,25.0,50.0,
2020-09-28,2020,9,272,14h17,AML e Alentejo Litoral,Ouressa - Sintra,Urze,Matos atlânticos,0.5578,55.78,22.2,57.9,
2020-09-28,2020,9,272,14h17,AML e Alentejo Litoral,Ouressa - Sintra,Tojo,Matos atlânticos,0.6109,61.09,22.2,58.0,
2020-09-28,2020,9,272,14h15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",Penha - Portalegre,Esteva,Matos mediterrânicos,0.994,99.4,29.6,26.9,
2020-09-28,2020,9,272,14h15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",Penha - Portalegre,Giesta,Giestais,0.891,89.1,29.6,26.9,
2020-09-28,2020,9,272,14:00,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,0.8,80.0,28.0,36.0,
2020-09-28,2020,9,272,14:00,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.55,155.0,28.0,36.0,
2020-09-28,2020,9,272,14h15,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.84,84.0,24.2,30.0,
2020-09-28,2020,9,272,,"Aveiro, Viseu e Dão Lafões",,P. bravo,Pinhais,1.64,164.0,,,local_em_falta
2020-09-28,2020,9,272,,"Aveiro, Viseu e Dão Lafões",,Eucalipto,Outro,1.03,103.0,,,local_em_falta
2020-09-28,2020,9,272,,"Aveiro, Viseu e Dão Lafões",,Urze,Matos atlânticos,0.8,80.0,,,local_em_falta
2020-09-28,2020,9,272,,"Aveiro, Viseu e Dão Lafões",,Tojo,Matos atlânticos,1.22,122.0,,,local_em_falta
2020-09-29,2020,9,273,,"Aveiro, Viseu e Dão Lafões",,P. bravo,Pinhais,1.64,164.0,,,local_em_falta
2020-09-29,2020,9,273,,"Aveiro, Viseu e Dão Lafões",,Eucalipto,Outro,0.975,97.5,,,local_em_falta
2020-09-29,2020,9,273,,"Aveiro, Viseu e Dão Lafões",,Urze,Matos atlânticos,0.86,86.0,,,local_em_falta
2020-09-29,2020,9,273,,"Aveiro, Viseu e Dão Lafões",,Tojo,Matos atlânticos,1.41,141.0,,,local_em_falta
2020-09-29,2020,9,273,14:00,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,0.81,81.0,24.0,54.0,
2020-09-29,2020,9,273,14:00,Alto Minho e Cávado,Vile - Caminha,Urze,Matos atlânticos,0.75,75.0,24.0,54.0,
2020-10-06,2020,10,280,13:35,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.7013,70.13,28.4,56.9,
2020-10-06,2020,10,280,13:35,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.7379,73.79,28.4,56.9,
2020-10-06,2020,10,280,13:30,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.74,74.0,28.5,47.0,
2020-10-06,2020,10,280,13:30,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,0.95,95.0,28.5,47.0,
2020-10-06,2020,10,280,14:22,AML e Alentejo Litoral,Monsanto - Lisboa,Carrasco,Matos mediterrânicos,0.7817,78.17,24.0,68.0,
2020-10-06,2020,10,280,14:46,AML e Alentejo Litoral,Ouressa - Sintra,Urze,Matos atlânticos,0.5044,50.44,24.6,55.4,
2020-10-06,2020,10,280,14:46,AML e Alentejo Litoral,Ouressa - Sintra,Tojo,Matos atlânticos,0.5675,56.75,24.6,55.0,
2020-10-06,2020,10,280,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",Penha - Portalegre,Esteva,Matos mediterrânicos,1.061,106.1,27.5,43.0,
2020-10-06,2020,10,280,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",Penha - Portalegre,Giesta,Giestais,0.977,97.7,27.5,43.0,
2020-10-06,2020,10,280,13:00,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,0.94,94.0,30.0,43.0,
2020-10-06,2020,10,280,13:00,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.49,149.0,30.0,43.0,
2020-10-12,2020,10,286,15:30,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.5857,58.57,25.2,30.8,
2020-10-12,2020,10,286,15:30,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.7256,72.56,25.2,31.0,
2020-10-12,2020,10,286,14:00,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.69,69.0,23.0,26.0,
2020-10-12,2020,10,286,14:00,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,0.92,92.0,23.0,26.0,
2020-10-12,2020,10,286,14:26,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.79,79.0,18.6,35.0,
2020-10-12,2020,10,286,14:26,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.89,89.0,18.6,35.0,
2020-10-12,2020,10,286,14:15,AML e Alentejo Litoral,Monsanto - Lisboa,Carrasco,Matos mediterrânicos,0.766,76.6,22.0,26.0,
2020-10-12,2020,10,286,13:49,AML e Alentejo Litoral,Ouressa - Sintra,Urze,Matos atlânticos,0.5058,50.58,24.2,33.1,
2020-10-12,2020,10,286,13:49,AML e Alentejo Litoral,Ouressa - Sintra,Tojo,Matos atlânticos,0.495,49.5,24.2,33.0,
2020-10-12,2020,10,286,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",Penha - Portalegre,Esteva,Matos mediterrânicos,0.993,99.3,22.0,26.0,
2020-10-12,2020,10,286,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",Penha - Portalegre,Giesta,Giestais,0.87,87.0,22.0,26.0,
2020-10-12,2020,10,286,14:40,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,0.77,77.0,24.5,25.0,
2020-10-12,2020,10,286,14:40,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.59,159.0,24.5,25.0,
2020-10-12,2020,10,286,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.3,130.0,22.8,26.0,
2020-10-12,2020,10,286,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.9,90.0,22.8,26.0,
2020-10-12,2020,10,286,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.85,85.0,22.8,26.0,
2020-10-13,2020,10,287,14:00,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,0.78,78.0,23.3,54.0,
2020-10-13,2020,10,287,14:00,Alto Minho e Cávado,Vile - Caminha,Urze,Matos atlânticos,0.84,84.0,23.3,54.0,
2020-10-13,2020,10,287,14:00,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,1.07,107.0,23.3,54.0,
2021-01-12,2021,1,12,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.28,128.0,12.0,35.0,
2021-01-12,2021,1,12,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,1.17,117.0,12.0,35.0,
2021-01-12,2021,1,12,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.62,62.0,12.0,35.0,
2021-02-16,2021,2,47,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.34,134.0,17.0,77.0,
2021-02-16,2021,2,47,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,1.35,135.0,15.0,68.0,
2021-02-16,2021,2,47,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,1.0,100.0,15.0,68.0,
2021-03-18,2021,3,77,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.19,119.0,17.0,44.0,
2021-03-18,2021,3,77,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,1.23,123.0,18.0,40.0,
2021-03-18,2021,3,77,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,1.17,117.0,18.0,40.0,
2021-04-03,2021,4,93,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.4,140.0,20.4,35.6,
2021-04-03,2021,4,93,:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.906,190.6,20.4,35.6,
2021-04-12,2021,4,102,13:16,AML e Alentejo Litoral,Ouressa - Sintra,Urze,Matos atlânticos,1.31,131.0,18.3,63.2,
2021-04-12,2021,4,102,13:16,AML e Alentejo Litoral,Ouressa - Sintra,Tojo,Matos atlânticos,2.0,200.0,18.3,63.0,
2021-04-12,2021,4,102,14:30,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.55,155.0,22.9,50.3,
2021-04-12,2021,4,102,14:30,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,1.65,165.0,22.9,50.0,
2021-04-14,2021,4,104,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.16,116.0,20.0,55.0,
2021-04-14,2021,4,104,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,1.27,127.0,21.0,53.0,
2021-04-14,2021,4,104,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,1.14,114.0,21.0,53.0,
2021-04-16,2021,4,106,14:20,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.33,133.0,14.5,33.4,
2021-04-16,2021,4,106,14:20,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.0,100.0,14.5,33.4,
2021-04-16,2021,4,106,14:20,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.41,41.0,14.5,33.4,
2021-04-19,2021,4,109,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.42,142.0,20.1,54.5,
2021-04-19,2021,4,109,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,3.18,318.0,20.1,54.5,
2021-04-26,2021,4,116,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.68,168.0,23.0,51.3,
2021-04-26,2021,4,116,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,1.32,132.0,23.0,51.3,
2021-05-03,2021,5,123,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.48,148.0,16.2,41.5,
2021-05-03,2021,5,123,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.15,115.0,16.2,41.5,
2021-05-03,2021,5,123,14:45,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.92,92.0,16.2,41.5,
2021-05-04,2021,5,124,14:20,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,1.36,136.0,27.6,41.5,
2021-05-04,2021,5,124,14:20,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,1.64,164.0,27.6,42.0,
2021-05-04,2021,5,124,15:20,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.73,173.0,26.0,37.4,
2021-05-04,2021,5,124,15:20,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.48,148.0,26.0,37.0,
2021-05-17,2021,5,137,14:15,AML e Alentejo Litoral,Ouressa - Sintra,Urze,Matos atlânticos,1.54,154.0,21.2,50.6,
2021-05-17,2021,5,137,14:15,AML e Alentejo Litoral,Ouressa - Sintra,Tojo,Matos atlânticos,1.61,161.0,21.2,50.6,
2021-05-17,2021,5,137,13:30,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.25,125.0,27.0,39.4,
2021-05-17,2021,5,137,13:30,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.93,93.0,27.0,39.4,
2021-05-17,2021,5,137,15:00,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,1.0194,101.94,22.0,44.0,
2021-05-17,2021,5,137,15:00,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,1.3468,134.68,22.0,44.0,
2021-05-17,2021,5,137,15:00,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,1.3679,136.79,22.0,44.0,
2021-05-17,2021,5,137,14:40,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.64,164.0,20.6,33.0,
2021-05-17,2021,5,137,14:40,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.32,132.0,20.6,33.0,
2021-05-17,2021,5,137,14:40,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,1.23,123.0,20.6,33.0,
2021-05-17,2021,5,137,12:45,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,0.74,74.0,22.1,44.0,
2021-05-17,2021,5,137,12:45,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,0.96,96.0,22.1,44.0,
2021-05-17,2021,5,137,13:40,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,0.74,74.0,25.7,38.0,
2021-05-17,2021,5,137,13:40,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.96,96.0,25.7,28.0,
2021-05-19,2021,5,139,14:00,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,1.09,109.0,19.1,45.0,
2021-05-19,2021,5,139,14:00,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,2.15,215.0,19.1,45.0,
2021-05-19,2021,5,139,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.19,119.0,26.2,33.9,
2021-05-19,2021,5,139,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,1.29,129.0,27.6,19.9,
2021-05-19,2021,5,139,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.92,92.0,27.6,19.9,
2021-05-19,2021,5,139,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,1.491,149.1,22.6,37.5,
2021-05-19,2021,5,139,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.388,138.8,22.6,38.0,
2021-05-19,2021,5,139,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.194,119.4,22.6,38.0,
2021-05-19,2021,5,139,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.91,191.0,18.4,60.1,
2021-05-19,2021,5,139,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.48,148.0,18.4,60.1,
2021-05-19,2021,5,139,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,2.35,235.0,18.4,60.1,
2021-05-19,2021,5,139,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,2.18,218.0,18.4,60.1,
2021-05-19,2021,5,139,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.29,129.0,24.5,30.0,
2021-05-19,2021,5,139,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.33,133.0,24.5,30.0,
2021-05-20,2021,5,140,,AML e Alentejo Litoral,Faro,Esteva,Matos mediterrânicos,0.57,57.0,,,nucleo_faro_inconsistente
2021-05-24,2021,5,144,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.3,130.0,24.5,49.0,
2021-05-24,2021,5,144,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.9,90.0,24.5,49.0,
2021-05-25,2021,5,145,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.18,118.0,27.6,36.0,
2021-05-25,2021,5,145,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,1.21,121.0,25.7,36.0,
2021-05-25,2021,5,145,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.9,90.0,25.7,36.0,
2021-05-25,2021,5,145,,AML e Alentejo Litoral,Faro,Esteva,Matos mediterrânicos,0.57,57.0,,,nucleo_faro_inconsistente
2021-05-26,2021,5,146,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.9,90.0,22.0,44.0,
2021-05-26,2021,5,146,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.9,90.0,22.0,44.0,
2021-05-26,2021,5,146,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,1.09,109.0,22.0,44.0,
2021-05-26,2021,5,146,15:30,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,0.97,97.0,22.3,55.0,
2021-05-26,2021,5,146,15:30,Alto Minho e Cávado,Vile - Caminha,Herbáceas,Herbáceas,1.24,124.0,22.3,55.0,
2021-05-26,2021,5,146,15:30,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,2.02,202.0,22.3,55.0,
2021-05-26,2021,5,146,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.68,168.0,18.1,56.0,
2021-05-26,2021,5,146,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.7,170.0,18.1,56.0,
2021-05-26,2021,5,146,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,2.54,254.0,18.1,56.0,
2021-05-26,2021,5,146,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,2.2,220.0,18.1,56.0,
2021-05-26,2021,5,146,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,1.37,137.0,27.8,36.0,
2021-05-26,2021,5,146,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.33,133.0,27.8,36.0,
2021-05-26,2021,5,146,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.06,106.0,27.8,36.0,
2021-05-26,2021,5,146,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.77,177.0,27.8,36.0,
2021-05-26,2021,5,146,14:35,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.65,165.0,24.0,36.0,
2021-05-26,2021,5,146,14:35,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.57,157.0,24.0,36.0,
2021-05-26,2021,5,146,14:35,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,1.4,140.0,24.0,36.0,
2021-05-26,2021,5,146,14:45,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.16,116.0,28.9,30.0,
2021-05-26,2021,5,146,14:45,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.26,126.0,28.9,30.0,
2021-05-31,2021,5,151,14:40,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.66,166.0,23.7,42.0,
2021-05-31,2021,5,151,14:40,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.83,183.0,23.7,42.0,
2021-05-31,2021,5,151,14:40,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,1.02,102.0,23.7,42.0,
2021-05-31,2021,5,151,14:30,AML e Alentejo Litoral,Ouressa - Sintra,Urze,Matos atlânticos,1.67,167.0,20.0,60.0,
2021-05-31,2021,5,151,14:30,AML e Alentejo Litoral,Ouressa - Sintra,Tojo,Matos atlânticos,1.25,125.0,20.0,60.0,
2021-05-31,2021,5,151,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.22,122.0,22.9,58.0,
2021-05-31,2021,5,151,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.85,85.0,22.9,58.0,
2021-05-31,2021,5,151,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.8219,82.19,24.3,41.0,
2021-05-31,2021,5,151,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,1.3844,138.44,24.3,41.0,
2021-05-31,2021,5,151,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,1.3232,132.32,24.3,41.0,
2021-05-31,2021,5,151,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.0678,106.78,34.0,38.7,
2021-05-31,2021,5,151,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.3951,139.51,34.0,38.7,
2021-05-31,2021,5,151,14:00,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.26,126.0,29.6,49.0,
2021-05-31,2021,5,151,14:00,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.21,121.0,29.6,49.0,
2021-05-31,2021,5,151,14:45,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,1.2,120.0,28.9,46.0,
2021-05-31,2021,5,151,14:45,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,1.62,162.0,28.9,46.0,
2021-06-02,2021,6,153,14:15,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,1.7181,171.81,20.6,54.0,
2021-06-02,2021,6,153,14:15,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,1.5863,158.63,20.6,54.0,
2021-06-02,2021,6,153,14:15,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,1.8965,189.65,20.6,54.0,
2021-06-02,2021,6,153,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,1.39,139.0,22.6,51.0,
2021-06-02,2021,6,153,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.447,144.7,22.6,51.0,
2021-06-02,2021,6,153,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.33,133.0,22.6,51.0,
2021-06-02,2021,6,153,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,2.18,218.0,22.6,51.0,
2021-06-07,2021,6,158,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.023,102.3,31.8,25.8,
2021-06-07,2021,6,158,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.278,127.8,31.8,25.8,
2021-06-07,2021,6,158,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.9966,99.66,30.8,32.2,
2021-06-07,2021,6,158,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,1.1043,110.43,30.8,32.2,
2021-06-07,2021,6,158,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,1.3008,130.08,30.8,32.2,
2021-06-07,2021,6,158,14:30,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.37,137.0,29.0,32.0,
2021-06-07,2021,6,158,14:30,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.54,154.0,29.0,32.0,
2021-06-07,2021,6,158,14:30,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,1.02,102.0,29.0,32.0,
2021-06-07,2021,6,158,14:12,AML e Alentejo Litoral,Ouressa - Sintra,Urze,Matos atlânticos,1.34,134.0,21.5,57.2,
2021-06-07,2021,6,158,14:12,AML e Alentejo Litoral,Ouressa - Sintra,Tojo,Matos atlânticos,1.1,110.0,21.5,57.0,
2021-06-07,2021,6,158,15:00,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.04,104.0,30.4,34.7,
2021-06-07,2021,6,158,15:00,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.75,75.0,30.4,35.0,
2021-06-07,2021,6,158,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.27,127.0,35.6,23.5,
2021-06-07,2021,6,158,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,1.13,113.0,32.8,22.8,
2021-06-07,2021,6,158,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.87,87.0,32.8,22.8,
2021-06-07,2021,6,158,13:40,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,0.96,96.0,27.8,44.6,
2021-06-07,2021,6,158,13:40,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,1.04,104.0,27.8,44.6,
